,basementsqft,bathroomcnt,bedroomcnt,calculatedbathnbr,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,propertycountylandusecode,propertyzoningdesc,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate,year,propertylandusedesc,storydesc,typeconstructiondesc,airconditioningdesc,buildingclassdesc,heatingorsystemdesc
508,,3.0,4.0,3.0,,1686.0,1686.0,,,,,6037.0,,3.0,,,,34097459.0,-118047730.0,5412.0,,,0100,TCR172*,14111.0,3101.0,,96517.0,0.0,,1.0,,,1965.0,,,57098.0,82575.0,2015.0,25477.0,1378.17,,,60374321013003.0,0.0478,2016-01-05,2016,Single Family Residential,,,,,Central
509,,1.0,3.0,1.0,,895.0,895.0,,,,,6037.0,,1.0,,,,33870138.0,-118384783.0,4577.0,,,0100,RBR-1A,33612.0,3101.0,,96124.0,0.0,,1.0,,,1953.0,,,150957.0,754785.0,2015.0,603828.0,9267.31,,,60376207013011.0,-0.008,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
510,,2.0,3.0,2.0,,1811.0,1811.0,,,,,6037.0,,2.0,,,,34236882.0,-118463213.0,99159.0,,,01DC,LARD2,12447.0,3101.0,13017.0,96369.0,0.0,,1.0,,,2001.0,,,226639.0,378412.0,2015.0,151773.0,4727.05,,,60371171012005.0,-0.0212,2016-01-05,2016,Condominium,,,Central,,Central
511,,1.0,2.0,1.0,,880.0,880.0,,,,,6037.0,,1.0,,,,34136375.0,-117908816.0,6992.0,,,0100,AZR3C*,37015.0,3101.0,,96464.0,0.0,,1.0,,,1960.0,,,69944.0,349728.0,2015.0,279784.0,4397.75,,,60374006023034.0,0.0953,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
512,,1.5,1.0,1.5,,900.0,900.0,,,,,6059.0,,1.0,2.0,0.0,,33917834.0,-117954894.0,,,,34,,18874.0,1286.0,,96186.0,4.0,1.0,,,,1979.0,,,85321.0,133191.0,2015.0,47870.0,1812.62,,,60590013031005.0,-0.002,2016-01-05,2016,Condominium,,,,,Yes
513,,3.0,3.0,3.0,,1510.0,1510.0,,,,,6037.0,,3.0,,,,34099118.0,-117885590.0,4224.0,1.0,,0101,CVR17500*,24245.0,3101.0,,96473.0,0.0,,1.0,,,1986.0,,,149440.0,235363.0,2015.0,85923.0,3101.55,,,60374037212009.0,0.003,2016-01-05,2016,Single Family Residential,,,Central,,Central
514,,2.5,3.0,2.5,,1339.0,1339.0,,,,,6059.0,,2.0,2.0,0.0,,33822417.0,-117994395.0,,,,34,,16764.0,1286.0,118872.0,97023.0,0.0,1.0,,,,1982.0,,,116216.0,221248.0,2015.0,105032.0,2888.38,,,60590869023006.0,0.0677,2016-01-05,2016,Condominium,,,,,
515,,2.0,3.0,2.0,,1473.0,1473.0,,,,,6037.0,,2.0,,,,34073686.0,-117959759.0,4945.0,,,0100,BPR1*,10241.0,3101.0,,96465.0,0.0,,1.0,,,1961.0,,,153000.0,368000.0,2015.0,215000.0,4635.74,,,60374052031008.0,-0.0315,2016-01-05,2016,Single Family Residential,,,,,Central
516,,2.0,3.0,2.0,,1390.0,1390.0,,,,,6037.0,,2.0,,,,33892704.0,-118077934.0,6042.0,,,0100,NOR1YY,53636.0,3101.0,,96193.0,0.0,,1.0,,,1950.0,,,156149.0,332996.0,2015.0,176847.0,4444.42,,,60375526014012.0,0.0129,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
517,,2.5,3.0,2.5,,1559.0,1559.0,,,,,6059.0,,2.0,2.0,441.0,,33456211.0,-117652736.0,1575.0,1.0,,122,,13693.0,1286.0,,96982.0,6.0,1.0,,,,1977.0,2.0,1.0,135500.0,417876.0,2015.0,282376.0,4453.24,,,60590422062002.0,-0.0243,2016-01-05,2016,Single Family Residential,,Frame,,,Forced air
518,,2.5,3.0,2.5,,2196.0,2196.0,,,,,6059.0,,2.0,2.0,708.0,,33830913.0,-117754548.0,15000.0,,,122,,16764.0,1286.0,113455.0,97026.0,7.0,1.0,,,,1977.0,2.0,,205436.0,342996.0,2015.0,137560.0,3943.06,,,60590219234003.0,0.0411,2016-01-05,2016,Single Family Residential,,,Yes,,
519,,3.0,3.0,3.0,,1666.0,1666.0,,,,,6037.0,,3.0,,,,34011872.0,-117879283.0,100356.0,,,010C,WCR1-PCD1*,14542.0,3101.0,,96525.0,0.0,,1.0,,,1987.0,,,304100.0,384000.0,2015.0,79900.0,4891.07,,,60374081371007.0,0.0119,2016-01-05,2016,Condominium,,,Central,,Central
520,,2.0,3.0,2.0,,1409.0,1409.0,,,,,6037.0,,2.0,,,,33891221.0,-118387772.0,7000.0,,,0100,MNRS,19177.0,3101.0,,96117.0,0.0,,1.0,,,1948.0,,,204922.0,1024610.0,2015.0,819688.0,30222.72,,,60376204003006.0,0.0871,2016-01-05,2016,Single Family Residential,,,,,Central
521,,2.0,3.0,2.0,,1613.0,1613.0,,,,,6037.0,,2.0,,,,33893621.0,-118090485.0,8447.0,,,0100,NOR1YY,53636.0,3101.0,,96193.0,0.0,,1.0,,,1949.0,,,43018.0,62167.0,2015.0,19149.0,4420.37,,,60375529004008.0,0.25,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
522,,2.0,2.0,2.0,,1113.0,1113.0,,,,,6037.0,,2.0,,,,33897666.0,-118170457.0,18001.0,,,010C,PARM*,6395.0,3101.0,,96220.0,0.0,,1.0,,,1981.0,,,79298.0,128975.0,2015.0,49677.0,1838.4,,,60375536011007.0,0.0751,2016-01-05,2016,Condominium,,,,,Central
523,,2.0,3.0,2.0,,1141.0,1141.0,,,,,6037.0,,2.0,,,,33901100.0,-118171000.0,80375.0,,,010C,PARM*,6395.0,3101.0,,96220.0,0.0,,1.0,,,1979.0,,,134025.0,193795.0,2015.0,59770.0,2583.52,,,60375536011002.0,0.0208,2016-01-05,2016,Condominium,,,,,Floor/Wall
524,,1.0,2.0,1.0,1300.0,1300.0,1300.0,,,1300.0,,6111.0,1.0,1.0,1.0,345.0,,34270702.0,-118765665.0,9538.0,,,1110,,27110.0,2061.0,,97118.0,5.0,,,,,1960.0,1.0,,97918.0,385552.0,2015.0,287634.0,4558.88,,,61110078001006.0,0.0344,2016-01-05,2016,Single Family Residential,,,,,
525,,2.0,4.0,2.0,,1388.0,,,1388.0,,,6037.0,,2.0,,,,34093107.0,-118253483.0,8551.0,,,0200,LAR2,12447.0,3101.0,268134.0,96020.0,0.0,,2.0,,,1916.0,,,1457.0,264823.0,2015.0,263366.0,3228.26,,,60371974102004.0,-0.1684,2016-01-05,2016,"Duplex (2 Units, Any Combination)",,,,,
526,,1.0,3.0,1.0,,1242.0,1242.0,,,,,6037.0,,1.0,,,,33814417.0,-118326327.0,5720.0,,,0100,TORR-LO,54722.0,3101.0,275428.0,96159.0,0.0,,1.0,,,1947.0,,,18495.0,66209.0,2015.0,47714.0,1026.24,,,60376510022006.0,0.0218,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
527,,2.0,3.0,2.0,,1684.0,1684.0,,,,,6037.0,,2.0,,,,34682363.0,-118243313.0,9752.0,,,0100,LCA22*,5534.0,3101.0,,97319.0,0.0,,1.0,,,1996.0,,,119391.0,149238.0,2015.0,29847.0,2675.95,,,60379012051031.0,0.0421,2016-01-05,2016,Single Family Residential,,,Central,,Central
528,,2.0,2.0,2.0,,1242.0,1242.0,,,,,6037.0,,2.0,,,,34152600.0,-118437000.0,37142.0,1.0,,010C,LAR3,12447.0,3101.0,27080.0,96424.0,0.0,,1.0,,,1962.0,,,94528.0,219398.0,2015.0,124870.0,2677.0,,,60371412011005.0,0.0169,2016-01-05,2016,Condominium,,,Central,,Central
529,,3.0,3.0,3.0,,1438.0,1438.0,,,,,6037.0,,3.0,,,,34216600.0,-118242000.0,31239.0,1.0,,010C,GLR3*,45457.0,3101.0,274582.0,96330.0,0.0,,1.0,,,1982.0,,,144599.0,229311.0,2015.0,84712.0,2542.91,,,60373006003002.0,0.0714,2016-01-05,2016,Condominium,,,Central,,Central
530,,3.0,5.0,3.0,,2886.0,2886.0,,,,,6059.0,,3.0,3.0,824.0,,33871511.0,-117851438.0,7140.0,,,122,,26531.0,1286.0,,97068.0,0.0,,,,,1994.0,,,420246.0,783827.0,2015.0,363581.0,9461.0,,,60590117162008.0,0.0392,2016-01-05,2016,Single Family Residential,,,,,
531,,4.0,4.0,4.0,,2792.0,,,2792.0,,,6037.0,,4.0,,,,33990215.0,-118469508.0,1799.0,,,0400,LARD1.5,12447.0,3101.0,21056.0,96127.0,0.0,,4.0,,,1929.0,,,43018.0,77263.0,2015.0,34245.0,17184.83,,,60372735024018.0,0.1714,2016-01-05,2016,"Quadruplex (4 Units, Any Combination)",,,,,
532,,5.0,5.0,5.0,,4752.0,4752.0,,,,,6037.0,,5.0,,,,34169984.0,-118548660.0,30386.0,,,0101,LARA,12447.0,3101.0,47950.0,96379.0,0.0,,1.0,,,1947.0,,,834547.0,1759464.0,2015.0,924917.0,21665.59,,,60371394022009.0,0.0507,2016-01-05,2016,Single Family Residential,,,Central,,Central
533,,3.0,2.0,3.0,,1336.0,1336.0,,,,,6037.0,,3.0,,,,33940952.0,-118162957.0,1558.0,1.0,,010D,SGR17500SI,4406.0,3101.0,,96125.0,0.0,,1.0,,,1972.0,,,137577.0,183536.0,2015.0,45959.0,2515.36,,,60375361021008.0,-0.002,2016-01-05,2016,Planned Unit Development,,,Central,,Central
534,,2.0,3.0,2.0,,1231.0,1231.0,,,,,6037.0,,2.0,,,,34240044.0,-118456147.0,7496.0,,,0100,LARS,12447.0,3101.0,13176.0,96369.0,0.0,,1.0,,,1955.0,,,35876.0,65633.0,2015.0,29757.0,4881.24,,,60371171011000.0,0.0898,2016-01-05,2016,Single Family Residential,,,,,Central
535,,2.0,3.0,2.0,1428.0,1428.0,1428.0,,,1428.0,,6111.0,1.0,2.0,2.0,484.0,,34276056.0,-118663279.0,6900.0,,,1111,,27110.0,2061.0,,97116.0,6.0,,,180.0,,1965.0,1.0,,193323.0,386646.0,2015.0,193323.0,4488.78,,,61110083021005.0,-0.009000000000000001,2016-01-05,2016,Single Family Residential,,,,,
536,,2.5,4.0,2.5,,3125.0,3125.0,,,,,6059.0,,2.0,3.0,746.0,1.0,33796880.0,-117761820.0,6825.0,,,122,,33252.0,1286.0,,97067.0,0.0,1.0,,,,1989.0,,,335363.0,733897.0,2015.0,398534.0,8595.12,,,60590219123032.0,-0.0325,2016-01-05,2016,Single Family Residential,,,,,
537,,2.0,3.0,2.0,,1651.0,1651.0,,,,,6037.0,,2.0,,,,34101781.0,-117921275.0,6008.0,,,0100,LCA106,24245.0,3101.0,,96473.0,0.0,,1.0,,,1955.0,,,118453.0,319338.0,2015.0,200885.0,4031.99,,,60374058003002.0,-0.0161,2016-01-05,2016,Single Family Residential,,,Central,,Central
538,,6.0,6.0,6.0,,4440.0,4440.0,,,,,6037.0,,6.0,,,,34171056.0,-118548662.0,30384.0,1.0,,0101,LARA,12447.0,3101.0,47950.0,96379.0,0.0,,1.0,,,1958.0,,,459520.0,841806.0,2015.0,382286.0,10465.04,,,60371394022009.0,0.0178,2016-01-05,2016,Single Family Residential,,,Central,,Central
539,,2.0,3.0,2.0,,1440.0,1440.0,,,,,6037.0,,2.0,,,,34012522.0,-117972081.0,6055.0,,,0100,LCA106,45602.0,3101.0,,96489.0,0.0,,1.0,,,1959.0,,,134223.0,379104.0,2015.0,244881.0,4634.17,,,60374085011012.0,0.062,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
540,,2.0,3.0,2.0,,2112.0,2112.0,,,,,6037.0,,2.0,,,,34021062.0,-118815404.0,60917.0,1.0,,0101,LCRA1*,12520.0,3101.0,764164.0,96116.0,0.0,,1.0,,,1960.0,,,461493.0,782325.0,2015.0,320832.0,9635.14,,,60378004083023.0,-0.1602,2016-01-05,2016,Single Family Residential,,,Central,,Central
541,,1.0,2.0,1.0,,889.0,889.0,,,,,6037.0,,1.0,,,,34157202.0,-118008773.0,7496.0,,,0100,MORL*,32923.0,3101.0,,96273.0,0.0,,1.0,,,1941.0,,,86902.0,434511.0,2015.0,347609.0,7276.15,,,60374303011013.0,-0.2485,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
542,,2.0,3.0,2.0,,2204.0,2204.0,,,,,6037.0,,2.0,,,,34144587.0,-118058718.0,22641.0,,,0100,ARROD*,50749.0,3101.0,,96268.0,0.0,,1.0,,,1948.0,,,397792.0,1988960.0,2015.0,1591168.0,22760.37,,,60374307011012.0,-0.0481,2016-01-05,2016,Single Family Residential,,,,,Central
543,,2.0,2.0,2.0,,1569.0,1569.0,,,,,6037.0,,2.0,,,,34103919.0,-118126542.0,8774.0,,,0100,ALR17500*,50677.0,3101.0,,96531.0,0.0,,1.0,,,1948.0,,,41188.0,91552.0,2015.0,50364.0,1388.42,,,60374804002007.0,0.0602,2016-01-05,2016,Single Family Residential,,,,,Central
544,,2.0,3.0,2.0,,1434.0,1434.0,,,,,6037.0,,2.0,,,,33780377.0,-118399935.0,6994.0,,,0100,RPRS10000*,54053.0,3101.0,,96122.0,0.0,,1.0,,,1962.0,,,95027.0,475171.0,2015.0,380144.0,5919.44,,,60376704131007.0,0.1062,2016-01-05,2016,Single Family Residential,,,,,Central
545,,1.0,3.0,1.0,,1509.0,1509.0,,,,,6037.0,,1.0,,,,34077656.0,-118107609.0,6360.0,1.0,,0101,ALR1YY,33837.0,3101.0,,96531.0,0.0,,1.0,,,1946.0,,,128970.0,378218.0,2015.0,249248.0,4635.33,,,60374815001007.0,0.003,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
546,,3.0,2.0,3.0,,1920.0,1920.0,,,,,6037.0,,3.0,,,,34093500.0,-118360000.0,,1.0,,010C,WDR3C*,48424.0,3101.0,762179.0,96027.0,0.0,,1.0,,,2009.0,,,342076.0,863516.0,2015.0,521440.0,10624.37,,,60377001012002.0,0.08800000000000001,2016-01-05,2016,Condominium,,,Central,,Central
547,,1.0,3.0,1.0,,1055.0,1055.0,,,,,6037.0,,1.0,,,,33956222.0,-118262376.0,5144.0,,,0100,LAR2,12447.0,3101.0,268496.0,95983.0,0.0,,1.0,,,1951.0,,,76000.0,238000.0,2015.0,162000.0,3169.19,,,60372400202001.0,0.3478,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
548,,3.0,2.0,3.0,,1220.0,1220.0,,,,,6037.0,,3.0,,,,34080300.0,-118141000.0,70345.0,1.0,,010C,ALRPD*,50677.0,3101.0,,96533.0,0.0,,1.0,,,1984.0,,,98900.0,365000.0,2015.0,266100.0,4433.61,,,60374809021015.0,0.0325,2016-01-05,2016,Condominium,,,Central,,Central
549,,2.0,4.0,2.0,,2004.0,2004.0,,,,,6037.0,,2.0,,,,33850332.0,-118369454.0,5453.0,,,0100,TORR-LO,54722.0,3101.0,275994.0,96161.0,0.0,,1.0,,,1956.0,,,46690.0,108072.0,2015.0,61382.0,1452.36,,,60376505023009.0,-0.1165,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
550,,2.0,2.0,2.0,,894.0,894.0,,,,,6037.0,,2.0,,,,34063800.0,-118471000.0,40679.0,,,010E,LAR3,12447.0,3101.0,113910.0,96030.0,0.0,,1.0,,,1902.0,,,92300.0,461500.0,2015.0,369200.0,5660.28,,,60372641021004.0,0.0129,2016-01-05,2016,Condominium,,,,,Floor/Wall
551,,2.0,3.0,2.0,,1198.0,1198.0,,,,,6059.0,,2.0,2.0,462.0,,33769250.0,-117979186.0,2618.0,,,122,,24832.0,1286.0,,97051.0,5.0,,,,,1973.0,1.0,,84055.0,210002.0,2015.0,125947.0,2764.4,,,60590888024001.0,0.0564,2016-01-05,2016,Single Family Residential,,,Yes,,
552,,1.0,2.0,1.0,,784.0,784.0,,,,,6037.0,,1.0,,,,34087949.0,-118382942.0,1972.0,,,0100,WDR1A*,48424.0,3101.0,,96050.0,0.0,,1.0,,,1930.0,,,161458.0,807310.0,2015.0,645852.0,10371.79,Y,10.0,60377005022003.0,0.0139,2016-01-05,2016,Single Family Residential,,,,,
553,,1.0,3.0,1.0,,972.0,972.0,,,,,6037.0,,1.0,,,,33942765.0,-118256941.0,4997.0,,,0100,LAR1,12447.0,3101.0,268496.0,95983.0,0.0,,1.0,,,1944.0,,,84836.0,179304.0,2015.0,94468.0,2510.31,,,60372407002004.0,-0.0408,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
554,,2.0,3.0,2.0,,2024.0,2024.0,,,,,6037.0,,2.0,,,,34138588.0,-118105954.0,7135.0,,,0100,LCR1YY,,3101.0,,96295.0,0.0,,1.0,,,1930.0,,,239845.0,498499.0,2015.0,258654.0,6665.37,,,60374633002013.0,-0.0253,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
555,,2.0,2.0,2.0,1190.0,1190.0,1190.0,,,1190.0,,6111.0,1.0,2.0,2.0,0.0,,34261267.0,-119221362.0,,,,1129,,34543.0,2061.0,,97083.0,5.0,,,80.0,,1980.0,1.0,,154207.0,257006.0,2015.0,102799.0,2683.74,,,61110015022015.0,-0.0367,2016-01-05,2016,Condominium,,,,,
556,,1.0,3.0,1.0,,1069.0,1069.0,,,,,6037.0,,1.0,,,,33785262.0,-118333919.0,5480.0,,,0100,TORR-LO,54722.0,3101.0,416329.0,96163.0,0.0,,1.0,,,1955.0,,,143000.0,713000.0,2015.0,570000.0,8199.81,,,60376514012012.0,-0.0111,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
557,,3.0,4.0,3.0,,2243.0,2243.0,,,,,6059.0,1.0,3.0,2.0,442.0,,33710102.0,-118018468.0,6000.0,,,122,,25218.0,1286.0,,96965.0,8.0,,,,,1965.0,2.0,,116384.0,753087.0,2015.0,636703.0,8565.54,,,60590994041010.0,0.009000000000000001,2016-01-05,2016,Single Family Residential,,,,,
558,,3.0,3.0,3.0,,2584.0,2584.0,,,,,6059.0,,3.0,2.0,539.0,,33601492.0,-117697939.0,5000.0,,,122,,25458.0,1286.0,,96971.0,0.0,,,,,1989.0,,,258639.0,510022.0,2015.0,251383.0,5354.0,,,60590423072010.0,0.006,2016-01-05,2016,Single Family Residential,,,,,
559,,1.0,3.0,1.0,,1141.0,1141.0,,,,,6037.0,,1.0,,,,33978924.0,-118303496.0,4512.0,,,0100,LAR1,12447.0,3101.0,118208.0,96028.0,0.0,,1.0,,,1947.0,,,75000.0,279000.0,2015.0,204000.0,3499.8,,,60372374021009.0,0.0797,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
560,,2.0,3.0,2.0,,1160.0,1160.0,,,,,6037.0,,2.0,,,,34190424.0,-118642492.0,7171.0,,,0100,LARS,12447.0,3101.0,268588.0,96342.0,0.0,,1.0,,,1961.0,,,35264.0,59314.0,2015.0,24050.0,840.45,,,60371352031020.0,0.0257,2016-01-05,2016,Single Family Residential,,,,,Central
561,,3.0,3.0,3.0,,1742.0,1742.0,,,,,6037.0,,3.0,,,,34053500.0,-118437000.0,5810.0,,,010C,LARD1.5,12447.0,3101.0,118920.0,96005.0,0.0,,1.0,,,1981.0,,,339000.0,807090.0,2015.0,468090.0,9898.63,,,60372655201008.0,0.0564,2016-01-05,2016,Condominium,,,Central,,Central
562,,2.0,4.0,2.0,,1752.0,1752.0,,,,,6059.0,1.0,2.0,2.0,448.0,,33728125.0,-117971393.0,6160.0,1.0,,122,,8384.0,1286.0,,96990.0,7.0,,,,,1976.0,1.0,,150059.0,568963.0,2015.0,418904.0,6659.0,,,60590992411011.0,0.1604,2016-01-05,2016,Single Family Residential,,,,,
563,,3.5,4.0,3.5,,2519.0,2519.0,,,,,6059.0,2.0,3.0,2.0,615.0,,33676665.0,-117979392.0,6386.0,,,122,,25218.0,1286.0,,96964.0,8.0,1.0,,,,1977.0,2.0,,227989.0,865000.0,2015.0,637011.0,9901.92,,,60590992451012.0,0.0344,2016-01-05,2016,Single Family Residential,,,,,
564,,2.0,4.0,2.0,,2144.0,2144.0,,,,,6037.0,,2.0,,,1.0,33782660.0,-118406477.0,7472.0,,,0104,PVR1YY,33311.0,3101.0,,96121.0,0.0,,1.0,,,1960.0,,,233575.0,1167876.0,2015.0,934301.0,14075.09,,,60376703262000.0,0.0286,2016-01-05,2016,Single Family Residential,,,,,Central
565,,3.0,3.0,3.0,,1835.0,1835.0,,,,,6037.0,,3.0,,,,34672372.0,-118193507.0,7797.0,1.0,,0101,LR7OOO*,5534.0,3101.0,,97319.0,0.0,,1.0,,,1987.0,,,180063.0,213970.0,2015.0,33907.0,3369.71,,,60379010102006.0,-0.0943,2016-01-05,2016,Single Family Residential,,,Central,,Central
566,,2.0,4.0,2.0,,1197.0,1197.0,,,,,6059.0,,2.0,1.0,264.0,,33792921.0,-117982046.0,7210.0,1.0,,122,,24832.0,1286.0,,97048.0,7.0,,,,,1954.0,1.0,,55479.0,292013.0,2015.0,236534.0,388.18,,,60590880013008.0,0.0109,2016-01-05,2016,Single Family Residential,,,,,
567,,1.0,3.0,1.0,,1483.0,1483.0,,,,,6059.0,,1.0,2.0,456.0,,33701927.0,-117878998.0,6000.0,,,122,,47568.0,1286.0,268482.0,97007.0,7.0,,,,,1970.0,1.0,,44378.0,69015.0,2015.0,24637.0,1125.96,,,60590740054005.0,0.0431,2016-01-05,2016,Single Family Residential,,,,,
568,,5.0,4.0,5.0,,4480.0,4480.0,,,,,6037.0,,5.0,,,,34214562.0,-118332182.0,12511.0,,,0100,BUR1*,396054.0,3101.0,,96436.0,0.0,,1.0,,,1999.0,,,651569.0,1090976.0,2015.0,439407.0,12353.95,,,60373101003004.0,0.0247,2016-01-05,2016,Single Family Residential,,,Central,,Central
569,,2.5,3.0,2.5,,2057.0,2057.0,,,,,6059.0,,2.0,2.0,430.0,,33721507.0,-117966958.0,7200.0,,,122,,8384.0,1286.0,,97008.0,7.0,1.0,,,,1964.0,2.0,,123358.0,636558.0,2015.0,513200.0,8082.1,,,60590992242011.0,0.2776,2016-01-05,2016,Single Family Residential,,,,,
570,,2.5,3.0,2.5,,1618.0,1618.0,,,,,6059.0,,2.0,1.0,0.0,,33580978.0,-117733094.0,,,,34,,37086.0,1286.0,,96974.0,0.0,1.0,,,,1997.0,,,174583.0,480767.0,2015.0,306184.0,4835.0,,,60590626382000.0,0.005,2016-01-05,2016,Condominium,,,,,
571,,5.0,5.0,5.0,,2600.0,2600.0,,,,,6037.0,,5.0,,,,34157298.0,-118398556.0,7414.0,,,0100,LARD1.5,12447.0,3101.0,268551.0,96452.0,0.0,,1.0,,,1946.0,,,133199.0,988748.0,2015.0,855549.0,12240.3,,,60371434001001.0,0.0129,2016-01-05,2016,Single Family Residential,,,,,Central
572,,2.0,4.0,2.0,,1672.0,1672.0,,,,,6037.0,,2.0,,,,33772809.0,-118419055.0,9404.0,,,0100,PVR1YY,33311.0,3101.0,,96121.0,0.0,,1.0,,,1954.0,,,305994.0,1529970.0,2015.0,1223976.0,17880.65,,,60376703281013.0,0.0227,2016-01-05,2016,Single Family Residential,,,,,Central
573,,2.5,2.0,2.5,,1342.0,1342.0,,,,,6059.0,,2.0,2.0,0.0,,33583184.0,-117703649.0,,,,34,,25458.0,1286.0,,96971.0,0.0,1.0,,,,1986.0,,,126476.0,213243.0,2015.0,86767.0,2173.36,,,60590423272001.0,0.005,2016-01-05,2016,Condominium,,,,,
574,,2.0,3.0,2.0,1352.0,1352.0,1352.0,,,1352.0,,6111.0,1.0,2.0,2.0,504.0,,34456108.0,-119234021.0,8009.0,,,1111,,13091.0,2061.0,,97099.0,5.0,,,200.0,,1973.0,1.0,,188000.0,540000.0,2015.0,352000.0,6704.32,,,61110009034017.0,-0.0131,2016-01-05,2016,Single Family Residential,,,,,
575,,3.0,3.0,3.0,,2145.0,2145.0,,,,,6037.0,,3.0,,,,34147869.0,-118350257.0,8509.0,,,0100,LAR1,12447.0,3101.0,27431.0,96447.0,0.0,,1.0,,,1934.0,,,259000.0,1122000.0,2015.0,863000.0,18761.77,,,60371431001010.0,-0.1054,2016-01-05,2016,Single Family Residential,,,,,Central
576,,3.0,4.0,3.0,,2032.0,,,2032.0,,,6037.0,,3.0,,,,34089561.0,-118123846.0,7500.0,,,0200,ALRPD*,50677.0,3101.0,,96531.0,0.0,,2.0,,,1922.0,,,207023.0,621071.0,2015.0,414048.0,7649.14,,,60374810011010.0,0.0507,2016-01-05,2016,"Duplex (2 Units, Any Combination)",,,Central,,
577,,4.0,3.0,4.0,,2492.0,2492.0,,,,,6037.0,,4.0,,,,34113670.0,-118137766.0,15242.0,,,0100,SOR109*,54299.0,3101.0,623382.0,96296.0,0.0,,1.0,,,1958.0,,,182220.0,596462.0,2015.0,414242.0,8505.1,,,60374641001004.0,0.1196,2016-01-05,2016,Single Family Residential,,,,,Central
578,,2.0,3.0,2.0,,1745.0,1745.0,,,,,6037.0,,2.0,,,,33781270.0,-118333391.0,13371.0,,,0100,TORR-LO,54722.0,3101.0,416329.0,96163.0,0.0,,1.0,,,1955.0,,,86537.0,131802.0,2015.0,45265.0,7762.12,,,60376514011005.0,0.1415,2016-01-05,2016,Single Family Residential,,,,,Floor/Wall
579,,2.5,2.0,2.5,,1227.0,1227.0,,,,,6059.0,,2.0,1.0,0.0,,33788600.0,-117792000.0,,,,34,,33252.0,1286.0,,97067.0,0.0,1.0,,,,1986.0,,,86738.0,302259.0,2015.0,215521.0,3513.22,,,60590219182001.0,-0.0233,2016-01-05,2016,Condominium,,,,,
580,,3.0,3.0,3.0,,1813.0,1813.0,,,,,6037.0,,3.0,,,,34080182.0,-118321096.0,6345.0,1.0,,0101,LAR1,12447.0,3101.0,274517.0,95985.0,0.0,,1.0,,,1923.0,,,563101.0,1538912.0,2015.0,975811.0,18749.59,,,60371924104003.0,0.009000000000000001,2016-01-05,2016,Single Family Residential,,,Central,,Central
581,,3.0,3.0,3.0,,2807.0,2807.0,,,,,6059.0,,3.0,2.0,617.0,,33538620.0,-117718716.0,5000.0,,,122,,25459.0,1286.0,,96987.0,0.0,,,,,1992.0,,,280426.0,563351.0,2015.0,282925.0,5735.52,,,60590423262007.0,-0.0336,2016-01-05,2016,Single Family Residential,,,,,
582,,1.0,1.0,1.0,,926.0,926.0,,,,,6037.0,,1.0,,,,34045700.0,-118273000.0,147338.0,1.0,,010C,LAR4,12447.0,3101.0,268404.0,95996.0,0.0,,1.0,,,1983.0,,,53134.0,71063.0,2015.0,17929.0,861.2,,,60372100103004.0,0.0373,2016-01-05,2016,Condominium,,,Central,,Central
583,,2.0,3.0,2.0,,1312.0,,,1312.0,,,6037.0,,2.0,,,,33944923.0,-118265073.0,5225.0,,,0200,LAR4,12447.0,3101.0,268496.0,95984.0,0.0,,2.0,,,1941.0,,,106600.0,223859.0,2015.0,117259.0,3097.01,,,60372406002005.0,0.1748,2016-01-05,2016,"Duplex (2 Units, Any Combination)",,,,,
584,,4.0,4.0,4.0,1986.0,3707.0,3707.0,,,1986.0,,6111.0,3.0,4.0,2.0,615.0,,34168399.0,-118867935.0,30313.0,1.0,524.0,1110,,41673.0,2061.0,,96384.0,9.0,,,389.0,,1986.0,2.0,,488000.0,1318000.0,2015.0,830000.0,14128.3,,,61110059111006.0,0.0402,2016-01-05,2016,Single Family Residential,,,,,
